datetime_beginning_utc,zone,pnode_name,rt_lmp,rt_congestion,rt_marginal_loss
2020-04-04 19:00:00+00:00,DOM,DOM,15.346971,0,-0.070529
2020-04-04 20:00:00+00:00,DOM,DOM,18.199162,0,-0.084172
2020-04-04 21:00:00+00:00,DOM,DOM,21.669328,0,-0.096506
2020-04-04 22:00:00+00:00,DOM,DOM,16.577302,0,-0.033531
2020-04-04 23:00:00+00:00,DOM,DOM,24.817745,0,0.041912
2020-04-05 00:00:00+00:00,DOM,DOM,19.927974,0,0.047974
2020-04-05 01:00:00+00:00,DOM,DOM,17.349278,0,0.017612
2020-04-05 02:00:00+00:00,DOM,DOM,15.040145,0,-0.042355
2020-04-05 03:00:00+00:00,DOM,DOM,13.429847,0,-0.04682
2020-04-05 04:00:00+00:00,DOM,DOM,14.439005,0,0.030672
2020-04-05 05:00:00+00:00,DOM,DOM,14.23312,0,0.009787
2020-04-05 06:00:00+00:00,DOM,DOM,12.556213,0,0.00288
2020-04-05 07:00:00+00:00,DOM,DOM,11.67734,0,0.003173
2020-04-05 08:00:00+00:00,DOM,DOM,13.302075,0,-0.002092
2020-04-05 09:00:00+00:00,DOM,DOM,13.318039,0,0.000539
2020-04-05 10:00:00+00:00,DOM,DOM,12.906927,0,-0.005573
2020-04-05 11:00:00+00:00,DOM,DOM,11.687205,0.007898,-0.02986
2020-04-05 12:00:00+00:00,DOM,DOM,11.827057,0.002321,-0.100264
2020-04-05 13:00:00+00:00,DOM,DOM,11.367787,-0.04346,-0.176253
2020-04-05 14:00:00+00:00,DOM,DOM,12.514209,-1.129707,-0.252751
2020-04-05 15:00:00+00:00,DOM,DOM,13.888252,-0.373766,-0.213815
2020-04-05 16:00:00+00:00,DOM,DOM,13.272795,-0.294418,-0.174454
2020-04-05 17:00:00+00:00,DOM,DOM,11.781152,-0.269968,-0.18888
2020-04-05 18:00:00+00:00,DOM,DOM,11.296619,-1.415933,-0.201615
2020-04-05 19:00:00+00:00,DOM,DOM,21.43174,-4.782642,-0.223951
2020-04-05 20:00:00+00:00,DOM,DOM,12.877507,-0.198276,-0.131718
2020-04-05 21:00:00+00:00,DOM,DOM,16.036872,-0.029383,-0.161245
2020-04-05 22:00:00+00:00,DOM,DOM,16.725889,0,-0.080778
2020-04-05 23:00:00+00:00,DOM,DOM,15.140873,0,-0.04996
2020-04-06 00:00:00+00:00,DOM,DOM,17.320596,0,-0.060238
2020-04-06 01:00:00+00:00,DOM,DOM,13.989183,0,-0.087484
2020-04-06 02:00:00+00:00,DOM,DOM,12.594733,0,-0.105267
2020-04-06 03:00:00+00:00,DOM,DOM,12.318509,0,-0.103158
2020-04-06 04:00:00+00:00,DOM,DOM,10.364922,0,-0.067578
2020-04-06 05:00:00+00:00,DOM,DOM,10.72665,0,-0.08835
2020-04-06 06:00:00+00:00,DOM,DOM,10.564504,0,-0.07633
2020-04-06 07:00:00+00:00,DOM,DOM,10.127761,0,-0.030573
2020-04-06 08:00:00+00:00,DOM,DOM,11.174062,0.112332,-0.021603
2020-04-06 09:00:00+00:00,DOM,DOM,12.060185,-0.038965,-0.076684
2020-04-06 10:00:00+00:00,DOM,DOM,13.9451,0.555536,-0.152102
2020-04-06 11:00:00+00:00,DOM,DOM,13.273999,0.012953,-0.250621
2020-04-06 12:00:00+00:00,DOM,DOM,12.654496,-1.207411,-0.298093
2020-04-06 13:00:00+00:00,DOM,DOM,13.466616,-0.227028,-0.328022
2020-04-06 14:00:00+00:00,DOM,DOM,14.730647,-0.020465,-0.348055
2020-04-06 15:00:00+00:00,DOM,DOM,20.469587,-0.499389,-0.457691
2020-04-06 16:00:00+00:00,DOM,DOM,21.013826,-0.136317,-0.354857
2020-04-06 17:00:00+00:00,DOM,DOM,14.301651,0.4146,-0.181282
2020-04-06 18:00:00+00:00,DOM,DOM,13.883104,0.797301,-0.130863
2020-04-06 19:00:00+00:00,DOM,DOM,14.989706,1.468441,-0.083736
2020-04-06 20:00:00+00:00,DOM,DOM,16.808697,2.289121,-0.077924
2020-04-06 21:00:00+00:00,DOM,DOM,19.449224,3.450415,-0.062858
2020-04-06 22:00:00+00:00,DOM,DOM,19.777122,3.634259,-0.049637
2020-04-06 23:00:00+00:00,DOM,DOM,16.135321,2.021642,-0.045488
2020-04-07 00:00:00+00:00,DOM,DOM,18.17745,2.070398,-0.072948
2020-04-07 01:00:00+00:00,DOM,DOM,13.599531,1.1697,-0.032669
2020-04-07 02:00:00+00:00,DOM,DOM,12.570692,1.122837,-0.030479
2020-04-07 03:00:00+00:00,DOM,DOM,10.9968,0.351233,-0.0011
2020-04-07 04:00:00+00:00,DOM,DOM,10.386902,0.172633,0.055102
2020-04-07 05:00:00+00:00,DOM,DOM,9.496915,0,0.050248
2020-04-07 06:00:00+00:00,DOM,DOM,9.116724,0,0.035891
2020-04-07 07:00:00+00:00,DOM,DOM,8.901338,0,0.007171
2020-04-07 08:00:00+00:00,DOM,DOM,8.80297,0,-0.001197
2020-04-07 09:00:00+00:00,DOM,DOM,9.068445,0,-0.014889
2020-04-07 10:00:00+00:00,DOM,DOM,9.865619,0,-0.043548
2020-04-07 11:00:00+00:00,DOM,DOM,12.263814,0.040192,-0.067211
2020-04-07 12:00:00+00:00,DOM,DOM,13.492272,0.35592,-0.151982
2020-04-07 13:00:00+00:00,DOM,DOM,64.212283,38.97542,-0.469804
2020-04-07 14:00:00+00:00,DOM,DOM,13.867986,-0.322814,-0.2592
2020-04-07 15:00:00+00:00,DOM,DOM,15.287622,-0.020671,-0.260041
2020-04-07 16:00:00+00:00,DOM,DOM,18.693066,1.570071,-0.235338
2020-04-07 17:00:00+00:00,DOM,DOM,18.075359,2.197031,-0.204172
2020-04-07 18:00:00+00:00,DOM,DOM,18.874738,2.823491,-0.169587
2020-04-07 19:00:00+00:00,DOM,DOM,18.376354,2.773251,-0.077729
2020-04-07 20:00:00+00:00,DOM,DOM,15.777428,1.558895,-0.013134
2020-04-07 21:00:00+00:00,DOM,DOM,15.887526,1.464227,0.0433
2020-04-07 22:00:00+00:00,DOM,DOM,17.28678,2.47211,0.06717
2020-04-07 23:00:00+00:00,DOM,DOM,15.801718,1.88914,0.030078
2020-04-08 00:00:00+00:00,DOM,DOM,20.5365,3.462034,0.019466
2020-04-08 01:00:00+00:00,DOM,DOM,14.488628,0.366529,-0.027068
2020-04-08 02:00:00+00:00,DOM,DOM,13.374574,0.621217,-0.019144
2020-04-08 03:00:00+00:00,DOM,DOM,11.968144,-0.113853,0.01283
2020-04-08 04:00:00+00:00,DOM,DOM,10.30918,0.146372,0.013641
2020-04-08 05:00:00+00:00,DOM,DOM,10.170682,0,0.019849
2020-04-08 06:00:00+00:00,DOM,DOM,10.348122,0,0.007289
2020-04-08 07:00:00+00:00,DOM,DOM,10.505501,0,-0.006999
2020-04-08 08:00:00+00:00,DOM,DOM,10.993307,0,0.024973
2020-04-08 09:00:00+00:00,DOM,DOM,11.016135,-0.100305,-0.009393
2020-04-08 10:00:00+00:00,DOM,DOM,12.12896,0.594275,-0.091148
2020-04-08 11:00:00+00:00,DOM,DOM,15.694501,1.73231,-0.158642
2020-04-08 12:00:00+00:00,DOM,DOM,90.675854,57.628713,-0.44536
2020-04-08 13:00:00+00:00,DOM,DOM,21.63074,1.003401,-0.357661
2020-04-08 14:00:00+00:00,DOM,DOM,17.534082,0.728969,-0.25322
2020-04-08 15:00:00+00:00,DOM,DOM,17.496627,-3.689809,-0.294397
2020-04-08 16:00:00+00:00,DOM,DOM,18.798281,-1.693196,-0.25019
2020-04-08 17:00:00+00:00,DOM,DOM,18.308458,0.725877,-0.229919
2020-04-08 18:00:00+00:00,DOM,DOM,17.895368,0.471177,-0.223308
2020-04-08 19:00:00+00:00,DOM,DOM,19.021601,2.113516,-0.153582
2020-04-08 20:00:00+00:00,DOM,DOM,18.522388,2.322439,-0.116718
2020-04-08 21:00:00+00:00,DOM,DOM,21.346392,3.104203,-0.044478
2020-04-08 22:00:00+00:00,DOM,DOM,33.718086,8.796878,0.102875
2020-04-08 23:00:00+00:00,DOM,DOM,24.002939,5.311375,0.156565
2020-04-09 00:00:00+00:00,DOM,DOM,55.585888,18.61255,0.406672
2020-04-09 01:00:00+00:00,DOM,DOM,32.054129,-4.469094,0.254056
2020-04-09 02:00:00+00:00,DOM,DOM,20.396652,-3.11927,0.106755
2020-04-09 03:00:00+00:00,DOM,DOM,68.16558,42.419581,0.227666
2020-04-09 04:00:00+00:00,DOM,DOM,15.897108,1.25837,0.178738
2020-04-09 05:00:00+00:00,DOM,DOM,12.668453,0.12825,0.146037
2020-04-09 06:00:00+00:00,DOM,DOM,11.027234,0.560827,0.056407
2020-04-09 07:00:00+00:00,DOM,DOM,11.00377,0.597834,0.036769
2020-04-09 08:00:00+00:00,DOM,DOM,11.578562,0.716454,0.082941
2020-04-09 09:00:00+00:00,DOM,DOM,12.289184,0.728016,0.093668
2020-04-09 10:00:00+00:00,DOM,DOM,11.793576,0.59778,0.081629
2020-04-09 11:00:00+00:00,DOM,DOM,13.634861,0.47497,0.05989
2020-04-09 12:00:00+00:00,DOM,DOM,16.157378,0.532671,-0.016126
2020-04-09 13:00:00+00:00,DOM,DOM,15.473786,0.077039,-0.044086
2020-04-09 14:00:00+00:00,DOM,DOM,13.394999,0.130323,-0.055324
2020-04-09 15:00:00+00:00,DOM,DOM,12.546166,0.513055,-0.045222
2020-04-09 16:00:00+00:00,DOM,DOM,18.175317,0.677635,-0.030651
2020-04-09 17:00:00+00:00,DOM,DOM,16.991439,0.626555,-0.057616
2020-04-09 18:00:00+00:00,DOM,DOM,15.367454,0.712334,-0.022381
2020-04-09 19:00:00+00:00,DOM,DOM,12.293359,1.173178,0.00268
2020-04-09 20:00:00+00:00,DOM,DOM,12.680798,1.307479,0.044986
2020-04-09 21:00:00+00:00,DOM,DOM,13.145829,1.371162,0.033833
2020-04-09 22:00:00+00:00,DOM,DOM,17.586987,1.401087,0.105901
2020-04-09 23:00:00+00:00,DOM,DOM,15.615799,1.023151,0.112648
2020-04-10 00:00:00+00:00,DOM,DOM,16.99077,0.734402,0.026368
2020-04-10 01:00:00+00:00,DOM,DOM,16.563586,0.617326,-0.037074
2020-04-10 02:00:00+00:00,DOM,DOM,13.801151,0.565385,-0.023401
2020-04-10 03:00:00+00:00,DOM,DOM,13.664782,0.465476,0.027639
2020-04-10 04:00:00+00:00,DOM,DOM,13.014362,0.379975,0.045221
2020-04-10 05:00:00+00:00,DOM,DOM,14.677987,0.310159,0.100328
2020-04-10 06:00:00+00:00,DOM,DOM,15.105085,0.419423,0.159829
2020-04-10 07:00:00+00:00,DOM,DOM,14.204797,0.383893,0.135903
2020-04-10 08:00:00+00:00,DOM,DOM,14.428392,0.32089,0.124169
2020-04-10 09:00:00+00:00,DOM,DOM,15.856484,0.230485,0.120166
2020-04-10 10:00:00+00:00,DOM,DOM,16.647761,0.015757,0.111171
2020-04-10 11:00:00+00:00,DOM,DOM,17.813695,0.281628,0.1029
2020-04-10 12:00:00+00:00,DOM,DOM,19.445851,0,-0.008316
2020-04-10 13:00:00+00:00,DOM,DOM,19.253416,0,-0.117418
2020-04-10 14:00:00+00:00,DOM,DOM,21.33006,0,-0.080773
2020-04-10 15:00:00+00:00,DOM,DOM,17.98552,0.125882,-0.032029
2020-04-10 16:00:00+00:00,DOM,DOM,18.478742,0,-0.055424
2020-04-10 17:00:00+00:00,DOM,DOM,19.670055,0,-0.060779
2020-04-10 18:00:00+00:00,DOM,DOM,17.526096,0,-0.11057
2020-04-10 19:00:00+00:00,DOM,DOM,16.129641,0,-0.084526
2020-04-10 20:00:00+00:00,DOM,DOM,16.60151,0,-0.061823
2020-04-10 21:00:00+00:00,DOM,DOM,17.164785,0.147132,-0.047347
2020-04-10 22:00:00+00:00,DOM,DOM,29.854612,0.047738,0.08354
2020-04-10 23:00:00+00:00,DOM,DOM,37.894884,0,0.279884
2020-04-11 00:00:00+00:00,DOM,DOM,30.123639,0,0.257806
2020-04-11 01:00:00+00:00,DOM,DOM,24.413352,0,0.207519
2020-04-11 02:00:00+00:00,DOM,DOM,50.887202,0,0.453869
2020-04-11 03:00:00+00:00,DOM,DOM,20.02696,0,0.156127
2020-04-11 04:00:00+00:00,DOM,DOM,21.732899,0,0.152066
2020-04-11 05:00:00+00:00,DOM,DOM,20.645416,0,0.17625
2020-04-11 06:00:00+00:00,DOM,DOM,18.290277,0,0.168611
2020-04-11 07:00:00+00:00,DOM,DOM,19.66264,0,0.170973
2020-04-11 08:00:00+00:00,DOM,DOM,23.216233,0,0.217066
2020-04-11 09:00:00+00:00,DOM,DOM,16.951685,0,0.169185
2020-04-11 10:00:00+00:00,DOM,DOM,17.608718,0,0.223718
2020-04-11 11:00:00+00:00,DOM,DOM,17.49007,0,0.189237
2020-04-11 12:00:00+00:00,DOM,DOM,15.712081,-0.007226,0.06514
2020-04-11 13:00:00+00:00,DOM,DOM,15.728129,-0.000443,-0.018927
2020-04-11 14:00:00+00:00,DOM,DOM,16.903551,0,-0.052283
2020-04-11 15:00:00+00:00,DOM,DOM,16.710031,0,-0.067469
2020-04-11 16:00:00+00:00,DOM,DOM,16.143664,0,-0.068003
2020-04-11 17:00:00+00:00,DOM,DOM,14.79182,0,0.015987
2020-04-11 18:00:00+00:00,DOM,DOM,13.772757,0,0.067757
2020-04-11 19:00:00+00:00,DOM,DOM,13.717853,0,0.085353
2020-04-11 20:00:00+00:00,DOM,DOM,14.255176,0,0.105176
2020-04-11 21:00:00+00:00,DOM,DOM,15.302519,0,0.121686
2020-04-11 22:00:00+00:00,DOM,DOM,19.841128,0,0.164461
2020-04-11 23:00:00+00:00,DOM,DOM,26.724095,0,0.282429
2020-04-12 00:00:00+00:00,DOM,DOM,68.279018,0,0.794852
2020-04-12 01:00:00+00:00,DOM,DOM,18.406862,0,0.199362
2020-04-12 02:00:00+00:00,DOM,DOM,16.855896,0.158259,0.19597
2020-04-12 03:00:00+00:00,DOM,DOM,15.973234,0.446487,0.21508
2020-04-12 04:00:00+00:00,DOM,DOM,16.899867,0.412095,0.224439
2020-04-12 05:00:00+00:00,DOM,DOM,16.218307,0.402421,0.211719
2020-04-12 06:00:00+00:00,DOM,DOM,17.213397,0.119054,0.224343
2020-04-12 07:00:00+00:00,DOM,DOM,16.97908,0,0.23408
2020-04-12 08:00:00+00:00,DOM,DOM,16.624231,0.076386,0.239511
2020-04-12 09:00:00+00:00,DOM,DOM,17.434721,0.380703,0.285685
2020-04-12 10:00:00+00:00,DOM,DOM,16.274136,0.354581,0.260389
2020-04-12 11:00:00+00:00,DOM,DOM,15.660798,0.292731,0.228901
2020-04-12 12:00:00+00:00,DOM,DOM,16.030473,0,0.227973
2020-04-12 13:00:00+00:00,DOM,DOM,16.974398,0,0.193565
2020-04-12 14:00:00+00:00,DOM,DOM,17.31905,0,0.183217
2020-04-12 15:00:00+00:00,DOM,DOM,31.811778,6.464737,0.302042
2020-04-12 16:00:00+00:00,DOM,DOM,18.091367,0,0.183867
2020-04-12 17:00:00+00:00,DOM,DOM,17.307561,0.314913,0.171814
2020-04-12 18:00:00+00:00,DOM,DOM,15.863932,0.457524,0.189742
2020-04-12 19:00:00+00:00,DOM,DOM,15.272003,0.130412,0.174091
2020-04-12 20:00:00+00:00,DOM,DOM,18.435545,1.380069,0.202142
2020-04-12 21:00:00+00:00,DOM,DOM,19.955077,1.724347,0.199896
2020-04-12 22:00:00+00:00,DOM,DOM,20.552528,2.553841,0.310354
2020-04-12 23:00:00+00:00,DOM,DOM,19.29868,1.631174,0.292506
2020-04-13 00:00:00+00:00,DOM,DOM,17.361336,0.132314,0.253188
2020-04-13 01:00:00+00:00,DOM,DOM,19.252274,0,0.210607
2020-04-13 02:00:00+00:00,DOM,DOM,16.335651,0,0.193984
2020-04-13 03:00:00+00:00,DOM,DOM,15.14097,0.461444,0.255358
2020-04-13 04:00:00+00:00,DOM,DOM,12.502175,0.013333,0.217175
2020-04-13 05:00:00+00:00,DOM,DOM,12.551271,0.439316,0.191122
2020-04-13 06:00:00+00:00,DOM,DOM,11.829181,1.186632,0.137549
2020-04-13 07:00:00+00:00,DOM,DOM,11.314253,1.001133,0.131454
2020-04-13 08:00:00+00:00,DOM,DOM,11.425847,0.556961,0.153886
2020-04-13 09:00:00+00:00,DOM,DOM,11.791605,0.442014,0.152924
2020-04-13 10:00:00+00:00,DOM,DOM,11.539662,0.610559,0.112437
2020-04-13 11:00:00+00:00,DOM,DOM,14.64945,0.350081,0.113535
2020-04-13 12:00:00+00:00,DOM,DOM,16.248208,0.365409,0.139466
2020-04-13 13:00:00+00:00,DOM,DOM,18.329839,0.135751,0.158255
2020-04-13 14:00:00+00:00,DOM,DOM,20.352026,0.203362,0.13783
2020-04-13 15:00:00+00:00,DOM,DOM,26.080121,0.360417,0.184704
2020-04-13 16:00:00+00:00,DOM,DOM,18.88888,0.354672,0.083374
2020-04-13 17:00:00+00:00,DOM,DOM,19.106943,0.186297,0.105646
2020-04-13 18:00:00+00:00,DOM,DOM,18.287979,-0.010628,0.101106
2020-04-13 19:00:00+00:00,DOM,DOM,17.198681,0.423743,0.114938
2020-04-13 20:00:00+00:00,DOM,DOM,16.82376,0.409672,0.190756
2020-04-13 21:00:00+00:00,DOM,DOM,17.73484,0.335479,0.273528
2020-04-13 22:00:00+00:00,DOM,DOM,20.381278,2.040768,0.32551
2020-04-13 23:00:00+00:00,DOM,DOM,23.096992,4.043772,0.339053
2020-04-14 00:00:00+00:00,DOM,DOM,93.455016,27.505031,0.886652
2020-04-14 01:00:00+00:00,DOM,DOM,19.257949,1.541811,0.097805
2020-04-14 02:00:00+00:00,DOM,DOM,21.751511,2.928805,0.032706
2020-04-14 03:00:00+00:00,DOM,DOM,46.419157,12.202259,-0.027269
2020-04-14 04:00:00+00:00,DOM,DOM,14.440397,0,0.01373
2020-04-14 05:00:00+00:00,DOM,DOM,14.777912,0,-0.002088
2020-04-14 06:00:00+00:00,DOM,DOM,13.415161,0,-0.020672
2020-04-14 07:00:00+00:00,DOM,DOM,13.570022,0,-0.031644
2020-04-14 08:00:00+00:00,DOM,DOM,13.758728,-0.000833,-0.052939
2020-04-14 09:00:00+00:00,DOM,DOM,16.344082,-0.012164,-0.037921
2020-04-14 10:00:00+00:00,DOM,DOM,17.768029,-0.246936,-0.126702
2020-04-14 11:00:00+00:00,DOM,DOM,20.637883,-0.47261,-0.21034
2020-04-14 12:00:00+00:00,DOM,DOM,15.517728,-0.19245,-0.234822
2020-04-14 13:00:00+00:00,DOM,DOM,15.595442,-0.197108,-0.249117
2020-04-14 14:00:00+00:00,DOM,DOM,15.76183,-0.11348,-0.133024
2020-04-14 15:00:00+00:00,DOM,DOM,15.239903,-0.115083,-0.094181
2020-04-14 16:00:00+00:00,DOM,DOM,15.23333,-0.175403,-0.067934
2020-04-14 17:00:00+00:00,DOM,DOM,15.792014,0.888875,-0.005195
2020-04-14 18:00:00+00:00,DOM,DOM,18.214138,2.611796,0.009841
2020-04-14 19:00:00+00:00,DOM,DOM,17.933109,2.561457,0.028319
2020-04-14 20:00:00+00:00,DOM,DOM,18.960565,2.914301,0.03043
2020-04-14 21:00:00+00:00,DOM,DOM,16.955353,1.135152,0.048534
2020-04-14 22:00:00+00:00,DOM,DOM,17.04465,1.157291,0.114859
2020-04-14 23:00:00+00:00,DOM,DOM,19.462509,2.319235,0.154941
2020-04-15 00:00:00+00:00,DOM,DOM,24.395515,4.026908,0.058607
2020-04-15 01:00:00+00:00,DOM,DOM,24.576508,3.689956,-0.070114
2020-04-15 02:00:00+00:00,DOM,DOM,28.488729,5.506623,-0.166228
2020-04-15 03:00:00+00:00,DOM,DOM,18.155852,1.800059,-0.170039
2020-04-15 04:00:00+00:00,DOM,DOM,16.352897,1.300916,-0.150519
2020-04-15 05:00:00+00:00,DOM,DOM,19.410545,2.277472,-0.26526
2020-04-15 06:00:00+00:00,DOM,DOM,17.5997,1.366512,-0.230145
2020-04-15 07:00:00+00:00,DOM,DOM,17.127715,1.681682,-0.160634
2020-04-15 08:00:00+00:00,DOM,DOM,19.64388,2.354561,-0.168182
2020-04-15 09:00:00+00:00,DOM,DOM,18.119801,1.60229,-0.143322
2020-04-15 10:00:00+00:00,DOM,DOM,21.521005,2.067204,-0.308699
2020-04-15 11:00:00+00:00,DOM,DOM,25.349763,5.313703,-0.320607
2020-04-15 12:00:00+00:00,DOM,DOM,22.394164,3.058818,-0.241321
2020-04-15 13:00:00+00:00,DOM,DOM,19.532712,1.203235,-0.195523
2020-04-15 14:00:00+00:00,DOM,DOM,18.776046,1.670624,-0.199578
2020-04-15 15:00:00+00:00,DOM,DOM,17.15364,1.351171,-0.207531
2020-04-15 16:00:00+00:00,DOM,DOM,17.321732,1.334475,-0.216911
2020-04-15 17:00:00+00:00,DOM,DOM,15.323609,-0.836874,-0.28035
2020-04-15 18:00:00+00:00,DOM,DOM,11.762547,-3.052519,-0.229935
2020-04-15 19:00:00+00:00,DOM,DOM,12.725903,-0.668874,-0.21939
2020-04-15 20:00:00+00:00,DOM,DOM,13.511183,-0.645095,-0.238722
2020-04-15 21:00:00+00:00,DOM,DOM,14.030411,-0.550475,-0.270781
2020-04-15 22:00:00+00:00,DOM,DOM,15.028079,-0.143106,-0.213815
2020-04-15 23:00:00+00:00,DOM,DOM,48.340998,25.079361,-0.216696
2020-04-16 00:00:00+00:00,DOM,DOM,19.642322,1.518925,-0.222436
2020-04-16 01:00:00+00:00,DOM,DOM,21.396508,2.650089,-0.224415
2020-04-16 02:00:00+00:00,DOM,DOM,19.080829,1.786008,-0.211845
2020-04-16 03:00:00+00:00,DOM,DOM,20.267512,3.18251,-0.200832
2020-04-16 04:00:00+00:00,DOM,DOM,16.18683,0.753839,-0.127842
2020-04-16 05:00:00+00:00,DOM,DOM,19.381993,1.855765,-0.119605
2020-04-16 06:00:00+00:00,DOM,DOM,18.674944,1.827161,-0.096384
2020-04-16 07:00:00+00:00,DOM,DOM,18.195609,1.735804,-0.112695
2020-04-16 08:00:00+00:00,DOM,DOM,18.874448,1.836533,-0.102086
2020-04-16 09:00:00+00:00,DOM,DOM,23.357236,3.317599,-0.12953
2020-04-16 10:00:00+00:00,DOM,DOM,19.606429,1.277652,-0.194556
2020-04-16 11:00:00+00:00,DOM,DOM,27.385147,4.767954,-0.283641
2020-04-16 12:00:00+00:00,DOM,DOM,25.681087,4.596105,-0.472518
2020-04-16 13:00:00+00:00,DOM,DOM,19.47333,2.115379,-0.457049
2020-04-16 14:00:00+00:00,DOM,DOM,18.508359,1.972717,-0.415191
2020-04-16 15:00:00+00:00,DOM,DOM,17.07235,1.148443,-0.401093
2020-04-16 16:00:00+00:00,DOM,DOM,18.153462,1.261399,-0.417104
2020-04-16 17:00:00+00:00,DOM,DOM,19.189684,-1.407655,-0.510161
2020-04-16 18:00:00+00:00,DOM,DOM,21.418678,-2.388885,-0.594104
2020-04-16 19:00:00+00:00,DOM,DOM,13.588044,-1.115548,-0.345575
2020-04-16 20:00:00+00:00,DOM,DOM,13.699168,-0.637179,-0.314487
2020-04-16 21:00:00+00:00,DOM,DOM,14.951065,-0.036832,-0.307936
2020-04-16 22:00:00+00:00,DOM,DOM,16.222721,0,-0.280613
2020-04-16 23:00:00+00:00,DOM,DOM,17.397858,0,-0.19631
2020-04-17 00:00:00+00:00,DOM,DOM,18.694517,0.002808,-0.217458
2020-04-17 01:00:00+00:00,DOM,DOM,18.254345,0.121907,-0.183395
2020-04-17 02:00:00+00:00,DOM,DOM,18.951555,0.442807,-0.157919
2020-04-17 03:00:00+00:00,DOM,DOM,16.238443,0.425979,-0.125869
2020-04-17 04:00:00+00:00,DOM,DOM,17.194487,1.961188,-0.075868
2020-04-17 05:00:00+00:00,DOM,DOM,18.689721,1.500769,-0.076048
2020-04-17 06:00:00+00:00,DOM,DOM,18.566248,1.229284,-0.003869
2020-04-17 07:00:00+00:00,DOM,DOM,18.140033,1.139748,0.031953
2020-04-17 08:00:00+00:00,DOM,DOM,21.548619,3.396994,0.051624
2020-04-17 09:00:00+00:00,DOM,DOM,17.914942,0.605924,0.015685
2020-04-17 10:00:00+00:00,DOM,DOM,32.047014,9.975637,-0.073624
2020-04-17 11:00:00+00:00,DOM,DOM,18.283939,0.497689,-0.079584
2020-04-17 12:00:00+00:00,DOM,DOM,16.850225,0.158667,-0.220942
2020-04-17 13:00:00+00:00,DOM,DOM,18.50958,0.428369,-0.360456
2020-04-17 14:00:00+00:00,DOM,DOM,16.902905,-0.538512,-0.379417
2020-04-17 15:00:00+00:00,DOM,DOM,16.816124,-1.635119,-0.421258
2020-04-17 16:00:00+00:00,DOM,DOM,16.774204,-2.229598,-0.441198
2020-04-17 17:00:00+00:00,DOM,DOM,17.407525,-0.311547,-0.417595
2020-04-17 18:00:00+00:00,DOM,DOM,16.743641,-0.836986,-0.413539
2020-04-17 19:00:00+00:00,DOM,DOM,17.60564,-0.844062,-0.386965
2020-04-17 20:00:00+00:00,DOM,DOM,18.600663,-0.122786,-0.369051
2020-04-17 21:00:00+00:00,DOM,DOM,19.204311,-0.070713,-0.36581
2020-04-17 22:00:00+00:00,DOM,DOM,17.436687,0.506484,-0.29813
2020-04-17 23:00:00+00:00,DOM,DOM,20.01606,0.433828,-0.265268
2020-04-18 00:00:00+00:00,DOM,DOM,22.72635,-0.000251,-0.245066
2020-04-18 01:00:00+00:00,DOM,DOM,21.776266,1.972944,-0.243344
2020-04-18 02:00:00+00:00,DOM,DOM,15.532144,0,-0.182023
2020-04-18 03:00:00+00:00,DOM,DOM,22.132106,6.154148,-0.168708
2020-04-18 04:00:00+00:00,DOM,DOM,16.271983,0.811825,-0.131508
2020-04-18 05:00:00+00:00,DOM,DOM,15.443775,0,-0.158725
2020-04-18 06:00:00+00:00,DOM,DOM,15.093096,0,-0.162738
2020-04-18 07:00:00+00:00,DOM,DOM,14.363502,0,-0.169831
2020-04-18 08:00:00+00:00,DOM,DOM,14.717647,0,-0.189853
2020-04-18 09:00:00+00:00,DOM,DOM,16.204921,0,-0.192579
2020-04-18 10:00:00+00:00,DOM,DOM,17.609438,0,-0.184729
2020-04-18 11:00:00+00:00,DOM,DOM,17.415005,5.00E-06,-0.233334
2020-04-18 12:00:00+00:00,DOM,DOM,29.040641,0.000966,-0.391991
2020-04-18 13:00:00+00:00,DOM,DOM,49.023516,-0.007867,-0.641117
2020-04-18 14:00:00+00:00,DOM,DOM,20.498437,0.209995,-0.227391
2020-04-18 15:00:00+00:00,DOM,DOM,18.979696,0.065864,-0.152001
2020-04-18 16:00:00+00:00,DOM,DOM,15.567459,0.183851,-0.068892
2020-04-18 17:00:00+00:00,DOM,DOM,15.037456,0.564996,-0.070873
2020-04-18 18:00:00+00:00,DOM,DOM,15.333693,0.948001,-0.075141
2020-04-18 19:00:00+00:00,DOM,DOM,14.10919,0.665082,-0.090891
2020-04-18 20:00:00+00:00,DOM,DOM,14.127786,0.547316,-0.09453
2020-04-18 21:00:00+00:00,DOM,DOM,15.020103,0.970853,-0.081583
2020-04-18 22:00:00+00:00,DOM,DOM,15.709969,1.025958,-0.044323
2020-04-18 23:00:00+00:00,DOM,DOM,19.675001,1.443305,0.049195
2020-04-19 00:00:00+00:00,DOM,DOM,44.871274,2.49693,0.189344
2020-04-19 01:00:00+00:00,DOM,DOM,32.681566,1.17627,0.073629
2020-04-19 02:00:00+00:00,DOM,DOM,17.190128,0.504362,0.099933
2020-04-19 03:00:00+00:00,DOM,DOM,16.057964,0.533108,0.094023
2020-04-19 04:00:00+00:00,DOM,DOM,15.796952,0.899656,0.106463
2020-04-19 05:00:00+00:00,DOM,DOM,17.894623,0.694607,0.135016
2020-04-19 06:00:00+00:00,DOM,DOM,15.847745,0.490225,0.081687
